match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2576214,"Roma - Milan, 0 - 2",3158,3157,0,2,0,0,188,164,352
2576211,"Fiorentina - Chievo, 1 - 0",3176,3165,1,0,0,0,174,184,358
2576213,"Sassuolo - Lazio, 0 - 3",3315,3162,0,3,0,0,169,221,390
2576217,"Hellas Verona - Torino, 2 - 1",3194,3185,2,1,0,0,162,165,327
2576218,"Sampdoria - Udinese, 2 - 1",3164,3163,2,1,0,0,165,159,324
2576216,"Crotone - SPAL, 2 - 3",3197,3204,2,3,0,0,215,162,377
2576210,"Internazionale - Benevento, 2 - 0",3161,3219,2,0,0,0,146,146,292
2576212,"Bologna - Genoa, 2 - 0",3166,3193,2,0,0,0,152,179,331
2576202,"Lazio - Hellas Verona, 2 - 0",3162,3194,2,0,0,0,213,163,376
2576206,"Milan - Sampdoria, 1 - 0",3157,3164,1,0,0,0,162,129,291
2576201,"Atalanta - Fiorentina, 1 - 1",3172,3176,1,1,0,0,183,146,329
2576200,"Benevento - Crotone, 3 - 2",3219,3197,3,2,0,0,179,148,327
2576207,"Bologna - Sassuolo, 2 - 1",3166,3315,2,1,0,0,161,180,341
2576208,"Napoli - SPAL, 1 - 0",3187,3204,1,0,0,0,166,142,308
2576204,"Torino - Juventus, 0 - 1",3185,3159,0,1,0,0,144,145,289
2576203,"Genoa - Internazionale, 2 - 0",3193,3161,2,0,0,0,138,199,337
2576199,"Chievo - Cagliari, 2 - 1",3165,3173,2,1,0,0,191,159,350
2576205,"Udinese - Roma, 0 - 2",3163,3158,0,2,0,0,171,177,348
2576190,"Roma - Benevento, 5 - 2",3158,3219,5,2,0,0,156,140,296
2576191,"Internazionale - Bologna, 2 - 1",3161,3166,2,1,0,0,153,151,304
2576193,"Chievo - Genoa, 0 - 1",3165,3193,0,1,0,0,174,189,363
2576194,"Sampdoria - Hellas Verona, 2 - 0",3164,3194,2,0,0,0,175,180,355
2576198,"Torino - Udinese, 2 - 0",3185,3163,2,0,0,0,141,168,309
2576192,"Sassuolo - Cagliari, 0 - 0",3315,3173,0,0,0,0,196,174,370
