match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2500913,"PSG - Montpellier, 4 - 0",3767,3787,4,0,0,0,159,119,278
2500908,"Dijon - Rennes, 2 - 1",3804,3774,2,1,0,0,163,152,315
2500898,"Olympique Lyonnais - PSG, 2 - 1",3766,3767,2,1,0,0,132,145,277
2500899,"Monaco - Metz, 3 - 1",19830,3777,3,1,0,0,163,132,295
2500902,"Nice - Saint-\u00c9tienne, 1 - 0",3775,3782,1,0,0,0,136,133,269
2500896,"Amiens SC - Guingamp, 3 - 1",3789,3785,3,1,0,0,155,152,307
2500900,"Montpellier - Toulouse, 2 - 1",3787,3780,2,1,0,0,183,116,299
2500903,"Rennes - Angers SCO, 1 - 0",3774,3799,1,0,0,0,181,111,292
2500904,"Strasbourg - Dijon, 3 - 2",3779,3804,3,2,0,0,162,161,323
2500905,"Troyes - Lille, 1 - 0",3795,3776,1,0,0,0,135,183,318
2500901,"Nantes - Bordeaux, 0 - 1",3770,3772,0,1,0,0,180,158,338
2500897,"Caen - Olympique Marseille, 0 - 2",3783,3771,0,2,0,0,184,181,365
2500894,"PSG - Dijon, 8 - 0",3767,3804,8,0,0,0,152,121,273
2500886,"Amiens SC - Montpellier, 1 - 1",3789,3787,1,1,0,0,165,157,322
2500887,"Angers SCO - Troyes, 3 - 1",3799,3795,3,1,0,0,147,178,325
2500889,"Guingamp - Olympique Lyonnais, 0 - 2",3785,3766,0,2,0,0,127,161,288
2500890,"Lille - Rennes, 1 - 2",3776,3774,1,2,0,0,156,156,312
2500892,"Metz - Saint-\u00c9tienne, 3 - 0",3777,3782,3,0,0,0,186,193,379
2500895,"Toulouse - Nantes, 1 - 1",3780,3770,1,1,0,0,217,160,377
2500893,"Monaco - Nice, 2 - 2",19830,3775,2,2,0,0,159,154,313
2500888,"Bordeaux - Caen, 0 - 2",3772,3783,0,2,0,0,193,169,362
2500891,"Olympique Marseille - Strasbourg, 2 - 0",3771,3779,2,0,0,0,158,119,277
2500880,"Nantes - PSG, 0 - 1",3770,3767,0,1,0,0,125,163,288
2500878,"Olympique Lyonnais - Angers SCO, 1 - 1",3766,3799,1,1,0,0,199,120,319
