match_id,label,home_id,away_id,home_score,away_score,home_scoreET,away_scoreET,home_count,away_count,total_pass
2516878,"Schalke 04 - Augsburg, 3 - 2",2449,2481,3,2,0,0,143,160,303
2516879,"Bayer Leverkusen - Werder Bremen, 1 - 0",2446,2443,1,0,0,0,165,167,332
2516875,"Hoffenheim - Stuttgart, 1 - 0",2482,2445,1,0,0,0,194,192,386
2516880,"Hamburger SV - Eintracht Frankfurt, 1 - 2",2450,2462,1,2,0,0,211,154,365
2516881,"Mainz 05 - Borussia Dortmund, 0 - 2",2460,2447,0,2,0,0,141,158,299
2516877,"Freiburg - Borussia M'gladbach, 1 - 0",2453,2454,1,0,0,0,158,168,326
2516882,"Wolfsburg - RB Leipzig, 1 - 1",2451,2975,1,1,0,0,157,183,340
2516870,"Augsburg - Hertha BSC, 1 - 1",2481,2457,1,1,0,0,194,163,357
2516872,"Hannover 96 - Hoffenheim, 2 - 0",2455,2482,2,0,0,0,165,204,369
2516867,"K\u00f6ln - Freiburg, 3 - 4",2463,2453,3,4,0,0,138,204,342
2516868,"Borussia M'gladbach - Schalke 04, 1 - 1",2454,2449,1,1,0,0,166,144,310
2516865,"Borussia Dortmund - Werder Bremen, 1 - 2",2447,2443,1,2,0,0,207,150,357
2516866,"RB Leipzig - Mainz 05, 2 - 2",2975,2460,2,2,0,0,196,165,361
2516869,"Eintracht Frankfurt - Bayern M\u00fcnchen, 0 - 1",2462,2444,0,1,0,0,164,156,320
2516871,"Hamburger SV - Wolfsburg, 0 - 0",2450,2451,0,0,0,0,187,164,351
2516873,"Stuttgart - Bayer Leverkusen, 0 - 2",2445,2446,0,2,0,0,189,140,329
2516864,"Wolfsburg - Borussia M'gladbach, 3 - 0",2451,2454,3,0,0,0,129,166,295
2516858,"Hertha BSC - Eintracht Frankfurt, 1 - 2",2457,2462,1,2,0,0,170,155,325
2516861,"Schalke 04 - K\u00f6ln, 2 - 2",2449,2463,2,2,0,0,180,131,311
2516856,"Bayern M\u00fcnchen - Hannover 96, 3 - 1",2444,2455,3,1,0,0,195,154,349
2516857,"Hoffenheim - RB Leipzig, 4 - 0",2482,2975,4,0,0,0,158,207,365
2516860,"Werder Bremen - Stuttgart, 1 - 0",2443,2445,1,0,0,0,196,191,387
2516862,"Bayer Leverkusen - Borussia Dortmund, 1 - 1",2446,2447,1,1,0,0,137,166,303
2516863,"Mainz 05 - Augsburg, 1 - 3",2460,2481,1,3,0,0,178,154,332
2516859,"Freiburg - Hamburger SV, 0 - 0",2453,2450,0,0,0,0,206,155,361
2516849,"K\u00f6ln - Hertha BSC, 0 - 2",2463,2457,0,2,0,0,156,153,309
2516854,"Hamburger SV - Hoffenheim, 3 - 0",2450,2482,3,0,0,0,163,163,326
2516851,"Borussia M'gladbach - Bayern M\u00fcnchen, 2 - 1",2454,2444,2,1,0,0,141,195,336
2516847,"Borussia Dortmund - Schalke 04, 4 - 4",2447,2449,4,4,0,0,140,161,301
